review_kind,case_id,review_tier,reviewer_decision,reviewer_family_name,reviewer_iso639_5,reviewer_notes,language_code,language_name,sources,iso639_2_t,n_languages,sample_languages,family_name_iso,family_name_glottolog,choice,category,chosen_family_name,rationale,json_iso639_5,json_family_name,raw_family_name,family_name_reconciled,glottolog_family,glottolog_validation_status,glottolog_changed_family,has_cldr_iso6395_hierarchy,coherence_issue,suggested_iso639_5,suggested_family_name,suggestion_confidence,suggestion_reason,json_rationale,analysis_family_name,analysis_mapping_action,analysis_review_status,analysis_mapping_reason,analysis_policy_source
json_fallback_language,json:srn,REVIEW_MED,,,,,srn,Sranan Tongo,cldr|iso639_2,srn,,,,,,,,,crp,Creoles and pidgins,Creoles and pidgins,Creoles and pidgins,Indo-European,Glottolog disagreed; reconciliation kept ISO/JSON family,False,False,,,,,,English-based creole of Suriname. ISO 639-5: crp.,Creoles and pidgins,retain_special_category,accepted,Special comparison category retained as its own visible analysis label.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:vic,REVIEW_MED,,,,,vic,Virgin Islands Creole English,cldr,,,,,,,,,,crp,Creoles and pidgins,Creoles and pidgins,Creoles and pidgins,Indo-European,Glottolog disagreed; reconciliation kept ISO/JSON family,False,False,,,,,,English-based creole of the US Virgin Islands. ISO 639-5: crp.,Creoles and pidgins,retain_special_category,accepted,Special comparison category retained as its own visible analysis label.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:gon,REVIEW_MED,,Dravidian languages,,,gon,Gondi,cldr|iso639_2,gon,,,,,,,,,dra,Dravidian languages,Dravidian languages,Dravidian languages,,No Glottolog match,False,True,no-external-validation,,Dravidian languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Central Dravidian language of central India. ISO 639-5: dra.,Dravidian languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:hmn,REVIEW_MED,,Hmong-Mien languages,,,hmn,Hmong,cldr|iso639_2,hmn,,,,,,,,,hmx,Hmong-Mien languages,Hmong-Mien languages,Hmong-Mien languages,,No Glottolog match,False,True,no-external-validation,,Hmong-Mien languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Hmong-Mien language spoken across Southeast Asia and diaspora. ISO 639-5: hmx.,Hmong-Mien languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bal,REVIEW_MED,,Indo-European languages,,,bal,Baluchi,cldr|iso639_2,bal,,,,,,,,,ira,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Northwestern Iranian language spoken in Balochistan. ISO 639-5: ira.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:bh,REVIEW_MED,,Indo-European languages,,,bh,Bihari,wikimedia_only|iso639_1,,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,"ISO 639-1 code 'bh' is a collective code for Bihari languages (Bhojpuri, Maithili, Magahi), all Eastern Indo-Aryan languages of Bihar. ISO 639-5: inc (Indic languages).",Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:dcc,REVIEW_MED,,Indo-European languages,,,dcc,Deccan,cldr,,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Indo-Aryan (Hindustani) dialect of the Deccan Plateau. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:doi,REVIEW_MED,,Indo-European languages,,,doi,Dogri,cldr|iso639_2,doi,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Indo-Aryan language of Jammu and Kashmir. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mga,REVIEW_MED,,Indo-European languages,,,mga,"Irish, Middle (900-1200)",loc_only,mga,,,,,,,,,cel,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Historical stage of the Irish language (900–1200 CE). ISO 639-5: cel.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:kok,REVIEW_MED,,Indo-European languages,,,kok,Konkani,cldr|iso639_2,kok,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Indo-Aryan language of the Konkan coast. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ltg,REVIEW_MED,,Indo-European languages,,,ltg,Latgalian,cldr,,,,,,,,,,bat,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Baltic Indo-European language of eastern Latvia. ISO 639-5: bat.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:xmn,REVIEW_MED,,Indo-European languages,,,xmn,Manichaean Middle Persian,cldr,,,,,,,,,,ira,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Middle Iranian language attested in Manichaean texts. ISO 639-5: ira.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mwr,REVIEW_MED,,Indo-European languages,,,mwr,Marwari,cldr|iso639_2,mwr,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Rajasthani Indo-Aryan language of western Rajasthan. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:mo,REVIEW_MED,,Indo-European languages,,,mo,Moldovan,wikimedia_only|iso639_1,,,,,,,,,,roa,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,"Moldovan is a Romanian dialect used in Moldova. The ISO 639-1 code 'mo' is deprecated in favour of 'ro', but the Wikimedia language code persists for the distinct Wikipedia. ISO 639-5: roa (Romance languages).",Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:cnr,REVIEW_MED,,Indo-European languages,,,cnr,Montenegrin,loc_only,cnr,,,,,,,,,sla,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,"South Slavic language, a standardized variety of Serbo-Croatian. ISO 639-5: sla.",Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:or,REVIEW_MED,,Indo-European languages,,,or,Odia,cldr|iso639_1|iso639_2|wikimedia,ori,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,"Odia (Oriya) is an Eastern Indo-Aryan language of Odisha state, one of the classical languages of India. ISO 639-5: inc (Indic languages).",Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:prd,REVIEW_MED,,,,,prd,Parsi-Dari,cldr,,,,,,,,,,ira,Indo-European languages,Indo-European languages,Indo-European languages,Bookkeeping,Glottolog disagreed; reconciliation kept ISO/JSON family,False,True,,,,,,Iranian variety spoken by Zoroastrians in Yazd and Kerman. ISO 639-5: ira.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:raj,REVIEW_MED,,Indo-European languages,,,raj,Rajasthani,cldr|iso639_2,raj,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Indo-Aryan language group of Rajasthan. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:rom,REVIEW_MED,,Indo-European languages,,,rom,Romany,cldr|iso639_2,rom,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Indo-Aryan language of the Romani people. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:sgs,REVIEW_MED,,Indo-European languages,,,sgs,Samogitian,cldr,,,,,,,,,,bat,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Baltic Indo-European dialect of Lithuania. ISO 639-5: bat.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:rmu,REVIEW_MED,,,,,rmu,Tavringer Romani,cldr,,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,Speech Register,Glottolog disagreed; reconciliation kept ISO/JSON family,False,True,,,,,,Indo-Aryan (Romani) language of Scandinavia. ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:lah,REVIEW_MED,,Indo-European languages,,,lah,Western Panjabi,cldr|iso639_2,lah,,,,,,,,,inc,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Indo-Aryan language of Pakistan (Lahnda group). ISO 639-5: inc.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:zza,REVIEW_MED,,Indo-European languages,,,zza,Zaza,cldr|iso639_2,zza,,,,,,,,,ira,Indo-European languages,Indo-European languages,Indo-European languages,,No Glottolog match,False,True,no-external-validation,,Indo-European languages,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,Northwestern Iranian (Zaza-Gorani) language of eastern Turkey. ISO 639-5: ira.,Indo-European languages,preserve_reconciled,accepted,Preserves reconciled family label for analysis.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ain,REVIEW_MED,,,,,ain,Ainu,cldr|iso639_2,ain,,,,,,,,,,Language isolate,Language isolate,Language isolate,Ainu,Glottolog disagreed; reconciliation kept ISO/JSON family,False,False,,,,,,"Language isolate of Hokkaido, Japan. No ISO 639-5 code; Ainu has no established relatives.",Language isolate,retain_special_category,accepted,Special comparison category retained as its own visible analysis label.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:elx,REVIEW_MED,,,,,elx,Elamite,loc_only,elx,,,,,,,,,,Language isolate,Language isolate,Language isolate,,Glottolog disagreed; reconciliation kept ISO/JSON family,False,False,,,,,,Ancient language of Elam; considered a language isolate or unclassified. No ISO 639-5 code.,Language isolate,retain_special_category,accepted,Special comparison category retained as its own visible analysis label.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:ett,REVIEW_MED,,,,,ett,Etruscan,cldr,,,,,,,,,,,Language isolate,Language isolate,Language isolate,,Glottolog disagreed; reconciliation kept ISO/JSON family,False,False,,,,,,Language isolate of ancient Italy. No ISO 639-5 code.,Language isolate,retain_special_category,accepted,Special comparison category retained as its own visible analysis label.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:hai,REVIEW_MED,,Language isolate,,,hai,Haida,cldr|iso639_2,hai,,,,,,,,,,Language isolate,Language isolate,Language isolate,,No Glottolog match,False,False,no-external-validation,,Language isolate,low,No Glottolog match; broad family is plausible but not externally cross-validated in this pipeline.,"Language isolate of Haida Gwaii, Canada. No ISO 639-5 code.",Language isolate,retain_special_category,accepted,Special comparison category retained as its own visible analysis label.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:kut,REVIEW_MED,,,,,kut,Kutenai,cldr|iso639_2,kut,,,,,,,,,,Language isolate,Language isolate,Language isolate,,Glottolog disagreed; reconciliation kept ISO/JSON family,False,False,,,,,,Language isolate of the Kootenai people (BC/Idaho/Montana). No ISO 639-5 code.,Language isolate,retain_special_category,accepted,Special comparison category retained as its own visible analysis label.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:xmr,REVIEW_MED,,,,,xmr,Meroitic,cldr,,,,,,,,,,,Language isolate,Language isolate,Language isolate,,Glottolog disagreed; reconciliation kept ISO/JSON family,False,False,,,,,,"Language of ancient Nubia; affiliation disputed, treated as isolate. No ISO 639-5 code.",Language isolate,retain_special_category,accepted,Special comparison category retained as its own visible analysis label.,family_analysis_mapping_reviewed.csv
json_fallback_language,json:sad,REVIEW_MED,,,,,sad,Sandawe,cldr|iso639_2,sad,,,,,,,,,,Language isolate,Language isolate,Language isolate,,Glottolog disagreed; reconciliation kept ISO/JSON family,False,False,,,,,,Language isolate (proposed Khoisan link unconfirmed) of Tanzania. No ISO 639-5 code.,Language isolate,retain_special_category,accepted,Special comparison category retained as its own visible analysis label.,family_analysis_mapping_reviewed.csv
